Doing parameter search with 5-fold cross validation.
(P, C) log fix range
log2P:    3.62936 log2C:   46.00000 MSE:  153.60520
log2P:    3.62936 log2C:   47.00000 MSE:  153.60520
log2P:    3.62936 log2C:   48.00000 MSE:  153.60520
log2P:    3.62936 log2C:   49.00000 MSE:  153.60520
log2P:    2.62936 log2C:  -27.00000 MSE: 7378.23030
log2P:    2.62936 log2C:  -26.00000 MSE: 7367.13002
log2P:    2.62936 log2C:  -25.00000 MSE: 7345.00647
log2P:    2.62936 log2C:  -24.00000 MSE: 7301.07660
log2P:    2.62936 log2C:  -23.00000 MSE: 7214.46696
log2P:    2.62936 log2C:  -22.00000 MSE: 7046.10161
log2P:    2.62936 log2C:  -21.00000 MSE: 6727.68235
log2P:    2.62936 log2C:  -20.00000 MSE: 6156.21431
log2P:    2.62936 log2C:  -19.00000 MSE: 5229.18112
log2P:    2.62936 log2C:  -18.00000 MSE: 3949.92203
log2P:    2.62936 log2C:  -17.00000 MSE: 2563.61279
log2P:    2.62936 log2C:  -16.00000 MSE: 1454.53000
log2P:    2.62936 log2C:  -15.00000 MSE:  794.11014
log2P:    2.62936 log2C:  -14.00000 MSE:  487.61916
log2P:    2.62936 log2C:  -13.00000 MSE:  336.87655
log2P:    2.62936 log2C:  -12.00000 MSE:  262.09161
log2P:    2.62936 log2C:  -11.00000 MSE:  214.93872
log2P:    2.62936 log2C:  -10.00000 MSE:  175.06160
log2P:    2.62936 log2C:   -9.00000 MSE:  175.06160
log2P:    2.62936 log2C:   -8.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -7.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -6.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -5.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -4.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -3.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -2.00000 MSE:  130.14467
log2P:    2.62936 log2C:   -1.00000 MSE:  130.14467
log2P:    2.62936 log2C:    0.00000 MSE:  130.14467
log2P:    2.62936 log2C:    1.00000 MSE:  130.14467
log2P:    2.62936 log2C:    2.00000 MSE:  130.14467
log2P:    2.62936 log2C:    3.00000 MSE:  130.14467
log2P:    2.62936 log2C:    4.00000 MSE:  130.14467
log2P:    2.62936 log2C:    5.00000 MSE:  130.14467
log2P:    2.62936 log2C:    6.00000 MSE:  130.14467
log2P:    2.62936 log2C:    7.00000 MSE:  130.14467
log2P:    2.62936 log2C:    8.00000 MSE:  130.14467
log2P:    2.62936 log2C:    9.00000 MSE:  130.14467
log2P:    2.62936 log2C:   10.00000 MSE:  130.14467
log2P:    2.62936 log2C:   11.00000 MSE:  130.14467
log2P:    2.62936 log2C:   12.00000 MSE:  130.14467
log2P:    2.62936 log2C:   13.00000 MSE:  130.14467
log2P:    2.62936 log2C:   14.00000 MSE:  130.14467
log2P:    2.62936 log2C:   15.00000 MSE:  130.14467
log2P:    2.62936 log2C:   16.00000 MSE:  130.14467
log2P:    2.62936 log2C:   17.00000 MSE:  130.14467
log2P:    2.62936 log2C:   18.00000 MSE:  130.14467
log2P:    2.62936 log2C:   19.00000 MSE:  130.14467
log2P:    2.62936 log2C:   20.00000 MSE:  130.14467
log2P:    2.62936 log2C:   21.00000 MSE:  130.14467
log2P:    2.62936 log2C:   22.00000 MSE:  130.14467
log2P:    2.62936 log2C:   23.00000 MSE:  130.14467
log2P:    2.62936 log2C:   24.00000 MSE:  130.14467
log2P:    2.62936 log2C:   25.00000 MSE:  130.14467
log2P:    2.62936 log2C:   26.00000 MSE:  130.14467
log2P:    2.62936 log2C:   27.00000 MSE:  130.14467
log2P:    2.62936 log2C:   28.00000 MSE:  130.14467
log2P:    2.62936 log2C:   29.00000 MSE:  130.14467
log2P:    2.62936 log2C:   30.00000 MSE:  130.14467
log2P:    2.62936 log2C:   31.00000 MSE:  130.14467
log2P:    2.62936 log2C:   32.00000 MSE:  130.14467
log2P:    2.62936 log2C:   33.00000 MSE:  130.14467
log2P:    2.62936 log2C:   34.00000 MSE:  130.14467
log2P:    2.62936 log2C:   35.00000 MSE:  130.14467
log2P:    2.62936 log2C:   36.00000 MSE:  130.14467
log2P:    2.62936 log2C:   37.00000 MSE:  130.14467
log2P:    2.62936 log2C:   38.00000 MSE:  130.14467
log2P:    2.62936 log2C:   39.00000 MSE:  130.14467
log2P:    2.62936 log2C:   40.00000 MSE:  130.14467
log2P:    2.62936 log2C:   41.00000 MSE:  130.14467
log2P:    2.62936 log2C:   42.00000 MSE:  130.14467
log2P:    2.62936 log2C:   43.00000 MSE:  130.14467
